Date,Country,Confirmed,Recovered,Deaths,continent,iso_alpha
2/16/2020,Tunisia,0,0,0,Africa,TUN
2/16/2020,Turkey,0,0,0,Europe,TUR
2/16/2020,US,13,3,0,Americas,USA
2/16/2020,Uganda,0,0,0,Africa,UGA
2/16/2020,Ukraine,0,0,0,Europe,UKR
2/16/2020,United Arab Emirates,9,4,0,Asia,ARE
2/16/2020,United Kingdom,9,8,0,Europe,GBR
2/16/2020,Uruguay,0,0,0,Americas,URY
2/16/2020,Uzbekistan,0,0,0,Asia,UZB
2/16/2020,Venezuela,0,0,0,Americas,VEN
2/16/2020,Vietnam,16,7,0,Asia,VNM
2/16/2020,West Bank and Gaza,0,0,0,Asia,WBG
2/16/2020,Western Sahara,0,0,0,Asia,ESH
2/16/2020,Yemen,0,0,0,Asia,YEM
2/16/2020,Zambia,0,0,0,Africa,ZMB
2/16/2020,Zimbabwe,0,0,0,Africa,ZWE
2/17/2020,Afghanistan,0,0,0,Asia,AFG
2/17/2020,Albania,0,0,0,Europe,ALB
2/17/2020,Algeria,0,0,0,Europe,DZA
2/17/2020,Andorra,0,0,0,Africa,AND
2/17/2020,Angola,0,0,0,Africa,AGO
2/17/2020,Antigua and Barbuda,0,0,0,Americas,ATG
2/17/2020,Argentina,0,0,0,Americas,ARG
2/17/2020,Armenia,0,0,0,Europe,ARM
2/17/2020,Australia,15,10,0,Oceania,AUS
2/17/2020,Austria,0,0,0,Europe,AUT
2/17/2020,Azerbaijan,0,0,0,Europe,AZE
2/17/2020,Bahamas,0,0,0,Americas,BHS
2/17/2020,Bahrain,0,0,0,Asia,BHR
2/17/2020,Bangladesh,0,0,0,Asia,BGD
2/17/2020,Barbados,0,0,0,Americas,BRB
2/17/2020,Belarus,0,0,0,Europe,BLR
2/17/2020,Belgium,1,1,0,Europe,BEL
2/17/2020,Belize,0,0,0,Americas,BLZ
2/17/2020,Benin,0,0,0,Africa,BEN
2/17/2020,Bhutan,0,0,0,Asia,BTN
2/17/2020,Bolivia,0,0,0,Americas,BOL
2/17/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
2/17/2020,Botswana,0,0,0,Africa,BWA
2/17/2020,Brazil,0,0,0,Americas,BRA
2/17/2020,Brunei,0,0,0,Asia,BRN
2/17/2020,Bulgaria,0,0,0,Europe,BGR
2/17/2020,Burkina Faso,0,0,0,Africa,BFA
2/17/2020,Burma,0,0,0,Africa,BUR
2/17/2020,Burundi,0,0,0,Africa,BDI
2/17/2020,Cabo Verde,0,0,0,Africa,CPV
2/17/2020,Cambodia,1,1,0,Asia,KHM
2/17/2020,Cameroon,0,0,0,Africa,CMR
2/17/2020,Canada,8,1,0,Americas,CAN
2/17/2020,Central African Republic,0,0,0,Africa,CAF
2/17/2020,Chad,0,0,0,Africa,TCD
2/17/2020,Chile,0,0,0,Americas,CHL
2/17/2020,China,72434,12462,1864,Asia,CHN
2/17/2020,Colombia,0,0,0,Americas,COL
2/17/2020,Comoros,0,0,0,Africa,COM
2/17/2020,Congo (Brazzaville),0,0,0,Africa,COD
2/17/2020,Congo (Kinshasa),0,0,0,Africa,COG
2/17/2020,Costa Rica,0,0,0,Americas,CRI
2/17/2020,Cote d'Ivoire,0,0,0,Africa,CIV
2/17/2020,Croatia,0,0,0,Europe,HRV
2/17/2020,Cuba,0,0,0,Americas,CUB
2/17/2020,Cyprus,0,0,0,Europe,CYP
2/17/2020,Czechia,0,0,0,Europe,CZE
2/17/2020,Denmark,0,0,0,Europe,DNK
2/17/2020,Diamond Princess,454,0,0,Europe,DIM
2/17/2020,Djibouti,0,0,0,Africa,DJI
2/17/2020,Dominica,0,0,0,Americas,DMA
2/17/2020,Dominican Republic,0,0,0,Americas,DOM
2/17/2020,Ecuador,0,0,0,Americas,ECU
2/17/2020,Egypt,1,0,0,Africa,EGY
2/17/2020,El Salvador,0,0,0,Americas,SLV
2/17/2020,Equatorial Guinea,0,0,0,Africa,GNQ
2/17/2020,Eritrea,0,0,0,Africa,ERI
2/17/2020,Estonia,0,0,0,Europe,EST
2/17/2020,Eswatini,0,0,0,Africa,SWZ
2/17/2020,Ethiopia,0,0,0,Africa,ETH
2/17/2020,Fiji,0,0,0,Oceania,FJI
2/17/2020,Finland,1,1,0,Europe,FIN
2/17/2020,France,12,4,1,Europe,FRA
2/17/2020,Gabon,0,0,0,Africa,GAB
2/17/2020,Gambia,0,0,0,Africa,GMB
2/17/2020,Georgia,0,0,0,Europe,GEO
2/17/2020,Germany,16,1,0,Europe,DEU
2/17/2020,Ghana,0,0,0,Africa,GHA
2/17/2020,Greece,0,0,0,Europe,GRC
2/17/2020,Grenada,0,0,0,Europe,GRD
2/17/2020,Guatemala,0,0,0,Americas,GTM
2/17/2020,Guinea,0,0,0,Africa,GIN
2/17/2020,Guinea-Bissau,0,0,0,Africa,GMB
2/17/2020,Guyana,0,0,0,Africa,GUY
2/17/2020,Haiti,0,0,0,Americas,HTI
2/17/2020,Holy See,0,0,0,Europe,VAT
2/17/2020,Honduras,0,0,0,Americas,HND
2/17/2020,Hungary,0,0,0,Europe,HUN
2/17/2020,Iceland,0,0,0,Europe,ISL
2/17/2020,India,3,3,0,Asia,IND
2/17/2020,Indonesia,0,0,0,Asia,IDN
2/17/2020,Iran,0,0,0,Asia,IRN
2/17/2020,Iraq,0,0,0,Asia,IRQ
2/17/2020,Ireland,0,0,0,Europe,IRL
2/17/2020,Israel,0,0,0,Asia,ISR
2/17/2020,Italy,3,0,0,Europe,ITA
2/17/2020,Jamaica,0,0,0,Americas,JAM
2/17/2020,Japan,66,12,1,Asia,JPN
2/17/2020,Jordan,0,0,0,Asia,JOR
2/17/2020,Kazakhstan,0,0,0,Asia,KAZ
2/17/2020,Kenya,0,0,0,Africa,KEN
2/17/2020,"Korea, South",30,10,0,Asia,KOR
2/17/2020,Kosovo,0,0,0,Europe,KOS
2/17/2020,Kuwait,0,0,0,Asia,KWT
2/17/2020,Kyrgyzstan,0,0,0,Asia,KGZ
2/17/2020,Laos,0,0,0,Asia,LAO
2/17/2020,Latvia,0,0,0,Europe,LVA
2/17/2020,Lebanon,0,0,0,Asia,LBN
2/17/2020,Liberia,0,0,0,Africa,LBR
2/17/2020,Libya,0,0,0,Africa,LBY
2/17/2020,Liechtenstein,0,0,0,Europe,LIE
2/17/2020,Lithuania,0,0,0,Europe,LTU
2/17/2020,Luxembourg,0,0,0,Europe,LUX
2/17/2020,MS Zaandam,0,0,0,Africa,MSZ
2/17/2020,Madagascar,0,0,0,Africa,MDG
2/17/2020,Malawi,0,0,0,Africa,MWI
2/17/2020,Malaysia,22,7,0,Asia,MYS
2/17/2020,Maldives,0,0,0,Asia,MDV
2/17/2020,Mali,0,0,0,Africa,MLI
2/17/2020,Malta,0,0,0,Europe,MLT
2/17/2020,Mauritania,0,0,0,Africa,MRT
2/17/2020,Mauritius,0,0,0,Africa,MUS
2/17/2020,Mexico,0,0,0,Americas,MEX
2/17/2020,Moldova,0,0,0,Europe,MDA
2/17/2020,Monaco,0,0,0,Europe,MCO
2/17/2020,Mongolia,0,0,0,Asia,MNG
2/17/2020,Montenegro,0,0,0,Europe,MNE
2/17/2020,Morocco,0,0,0,Africa,MAR
2/17/2020,Mozambique,0,0,0,Africa,MOZ
2/17/2020,Namibia,0,0,0,Africa,NAM
2/17/2020,Nepal,1,1,0,Asia,NPL
2/17/2020,Netherlands,0,0,0,Europe,NLD
2/17/2020,New Zealand,0,0,0,Oceania,NZL
2/17/2020,Nicaragua,0,0,0,Americas,NIC
2/17/2020,Niger,0,0,0,Africa,NER
2/17/2020,Nigeria,0,0,0,Africa,NGA
2/17/2020,North Macedonia,0,0,0,Europe,NMD
2/17/2020,Norway,0,0,0,Europe,NOR
2/17/2020,Oman,0,0,0,Asia,OMN
2/17/2020,Pakistan,0,0,0,Asia,PAK
2/17/2020,Panama,0,0,0,Americas,PAN
2/17/2020,Papua New Guinea,0,0,0,Oceania,PNG
2/17/2020,Paraguay,0,0,0,Americas,PRY
2/17/2020,Peru,0,0,0,Americas,PER
2/17/2020,Philippines,3,1,1,Asia,PHL
2/17/2020,Poland,0,0,0,Europe,POL
2/17/2020,Portugal,0,0,0,Europe,PRT
2/17/2020,Qatar,0,0,0,Asia,QAT
2/17/2020,Romania,0,0,0,Europe,ROU
2/17/2020,Russia,2,2,0,Europe,RUS
2/17/2020,Rwanda,0,0,0,Africa,RWA
2/17/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
2/17/2020,Saint Lucia,0,0,0,Americas,LCA
2/17/2020,Saint Vincent and the Grenadines,0,0,0,Americas,VCT
2/17/2020,San Marino,0,0,0,Europe,SMR
2/17/2020,Sao Tome and Principe,0,0,0,Africa,STP
2/17/2020,Saudi Arabia,0,0,0,Asia,SAU
2/17/2020,Senegal,0,0,0,Africa,SEN
2/17/2020,Serbia,0,0,0,Europe,SRB
2/17/2020,Seychelles,0,0,0,Africa,SYC
2/17/2020,Sierra Leone,0,0,0,Africa,SLE
2/17/2020,Singapore,77,24,0,Asia,SGP
2/17/2020,Slovakia,0,0,0,Europe,SVK
2/17/2020,Slovenia,0,0,0,Europe,SVN
2/17/2020,Somalia,0,0,0,Africa,SOM
2/17/2020,South Africa,0,0,0,Africa,ZAF
2/17/2020,South Sudan,0,0,0,Africa,SSD
2/17/2020,Spain,2,2,0,Europe,ESP
2/17/2020,Sri Lanka,1,1,0,Asia,LKA
2/17/2020,Sudan,0,0,0,Africa,SDN
2/17/2020,Suriname,0,0,0,Americas,SUR
2/17/2020,Sweden,1,0,0,Europe,SWE
2/17/2020,Switzerland,0,0,0,Europe,CHE
2/17/2020,Syria,0,0,0,Asia,SYR
2/17/2020,Taiwan*,22,2,1,Asia,TWN
2/17/2020,Tajikistan,0,0,0,Asia,TJK
2/17/2020,Tanzania,0,0,0,Africa,TZA
2/17/2020,Thailand,35,15,0,Asia,THA
2/17/2020,Timor-Leste,0,0,0,Asia,TLS
2/17/2020,Togo,0,0,0,Africa,TGO
2/17/2020,Trinidad and Tobago,0,0,0,Americas,TTO
2/17/2020,Tunisia,0,0,0,Africa,TUN
2/17/2020,Turkey,0,0,0,Europe,TUR
2/17/2020,US,13,3,0,Americas,USA
2/17/2020,Uganda,0,0,0,Africa,UGA
2/17/2020,Ukraine,0,0,0,Europe,UKR
2/17/2020,United Arab Emirates,9,4,0,Asia,ARE
2/17/2020,United Kingdom,9,8,0,Europe,GBR
2/17/2020,Uruguay,0,0,0,Americas,URY
2/17/2020,Uzbekistan,0,0,0,Asia,UZB
2/17/2020,Venezuela,0,0,0,Americas,VEN
2/17/2020,Vietnam,16,7,0,Asia,VNM
2/17/2020,West Bank and Gaza,0,0,0,Asia,WBG
2/17/2020,Western Sahara,0,0,0,Asia,ESH
2/17/2020,Yemen,0,0,0,Asia,YEM
2/17/2020,Zambia,0,0,0,Africa,ZMB
2/17/2020,Zimbabwe,0,0,0,Africa,ZWE
2/18/2020,Afghanistan,0,0,0,Asia,AFG
2/18/2020,Albania,0,0,0,Europe,ALB
2/18/2020,Algeria,0,0,0,Europe,DZA
2/18/2020,Andorra,0,0,0,Africa,AND
2/18/2020,Angola,0,0,0,Africa,AGO
2/18/2020,Antigua and Barbuda,0,0,0,Americas,ATG
2/18/2020,Argentina,0,0,0,Americas,ARG
2/18/2020,Armenia,0,0,0,Europe,ARM
2/18/2020,Australia,15,10,0,Oceania,AUS
2/18/2020,Austria,0,0,0,Europe,AUT
2/18/2020,Azerbaijan,0,0,0,Europe,AZE
2/18/2020,Bahamas,0,0,0,Americas,BHS
2/18/2020,Bahrain,0,0,0,Asia,BHR
2/18/2020,Bangladesh,0,0,0,Asia,BGD
2/18/2020,Barbados,0,0,0,Americas,BRB
2/18/2020,Belarus,0,0,0,Europe,BLR
2/18/2020,Belgium,1,1,0,Europe,BEL
2/18/2020,Belize,0,0,0,Americas,BLZ
2/18/2020,Benin,0,0,0,Africa,BEN
2/18/2020,Bhutan,0,0,0,Asia,BTN
2/18/2020,Bolivia,0,0,0,Americas,BOL
2/18/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
2/18/2020,Botswana,0,0,0,Africa,BWA
2/18/2020,Brazil,0,0,0,Americas,BRA
2/18/2020,Brunei,0,0,0,Asia,BRN
2/18/2020,Bulgaria,0,0,0,Europe,BGR
2/18/2020,Burkina Faso,0,0,0,Africa,BFA
2/18/2020,Burma,0,0,0,Africa,BUR
2/18/2020,Burundi,0,0,0,Africa,BDI
2/18/2020,Cabo Verde,0,0,0,Africa,CPV
2/18/2020,Cambodia,1,1,0,Asia,KHM
2/18/2020,Cameroon,0,0,0,Africa,CMR
2/18/2020,Canada,8,1,0,Americas,CAN
2/18/2020,Central African Republic,0,0,0,Africa,CAF
2/18/2020,Chad,0,0,0,Africa,TCD
2/18/2020,Chile,0,0,0,Americas,CHL
2/18/2020,China,74211,14206,2003,Asia,CHN
2/18/2020,Colombia,0,0,0,Americas,COL
2/18/2020,Comoros,0,0,0,Africa,COM
2/18/2020,Congo (Brazzaville),0,0,0,Africa,COD
2/18/2020,Congo (Kinshasa),0,0,0,Africa,COG
2/18/2020,Costa Rica,0,0,0,Americas,CRI
2/18/2020,Cote d'Ivoire,0,0,0,Africa,CIV
2/18/2020,Croatia,0,0,0,Europe,HRV
2/18/2020,Cuba,0,0,0,Americas,CUB
2/18/2020,Cyprus,0,0,0,Europe,CYP
2/18/2020,Czechia,0,0,0,Europe,CZE
2/18/2020,Denmark,0,0,0,Europe,DNK
2/18/2020,Diamond Princess,542,0,0,Europe,DIM
2/18/2020,Djibouti,0,0,0,Africa,DJI
2/18/2020,Dominica,0,0,0,Americas,DMA
2/18/2020,Dominican Republic,0,0,0,Americas,DOM
2/18/2020,Ecuador,0,0,0,Americas,ECU
2/18/2020,Egypt,1,0,0,Africa,EGY
2/18/2020,El Salvador,0,0,0,Americas,SLV
2/18/2020,Equatorial Guinea,0,0,0,Africa,GNQ
2/18/2020,Eritrea,0,0,0,Africa,ERI
2/18/2020,Estonia,0,0,0,Europe,EST
2/18/2020,Eswatini,0,0,0,Africa,SWZ
2/18/2020,Ethiopia,0,0,0,Africa,ETH
2/18/2020,Fiji,0,0,0,Oceania,FJI
2/18/2020,Finland,1,1,0,Europe,FIN
2/18/2020,France,12,4,1,Europe,FRA
2/18/2020,Gabon,0,0,0,Africa,GAB
2/18/2020,Gambia,0,0,0,Africa,GMB
2/18/2020,Georgia,0,0,0,Europe,GEO
2/18/2020,Germany,16,12,0,Europe,DEU
2/18/2020,Ghana,0,0,0,Africa,GHA
2/18/2020,Greece,0,0,0,Europe,GRC
2/18/2020,Grenada,0,0,0,Europe,GRD
2/18/2020,Guatemala,0,0,0,Americas,GTM
2/18/2020,Guinea,0,0,0,Africa,GIN
2/18/2020,Guinea-Bissau,0,0,0,Africa,GMB
2/18/2020,Guyana,0,0,0,Africa,GUY
2/18/2020,Haiti,0,0,0,Americas,HTI
2/18/2020,Holy See,0,0,0,Europe,VAT
2/18/2020,Honduras,0,0,0,Americas,HND
2/18/2020,Hungary,0,0,0,Europe,HUN
2/18/2020,Iceland,0,0,0,Europe,ISL
2/18/2020,India,3,3,0,Asia,IND
2/18/2020,Indonesia,0,0,0,Asia,IDN
2/18/2020,Iran,0,0,0,Asia,IRN
2/18/2020,Iraq,0,0,0,Asia,IRQ
2/18/2020,Ireland,0,0,0,Europe,IRL
2/18/2020,Israel,0,0,0,Asia,ISR
2/18/2020,Italy,3,0,0,Europe,ITA
2/18/2020,Jamaica,0,0,0,Americas,JAM
2/18/2020,Japan,74,13,1,Asia,JPN
2/18/2020,Jordan,0,0,0,Asia,JOR
2/18/2020,Kazakhstan,0,0,0,Asia,KAZ
2/18/2020,Kenya,0,0,0,Africa,KEN
2/18/2020,"Korea, South",31,12,0,Asia,KOR
2/18/2020,Kosovo,0,0,0,Europe,KOS
2/18/2020,Kuwait,0,0,0,Asia,KWT
2/18/2020,Kyrgyzstan,0,0,0,Asia,KGZ
2/18/2020,Laos,0,0,0,Asia,LAO
2/18/2020,Latvia,0,0,0,Europe,LVA
2/18/2020,Lebanon,0,0,0,Asia,LBN
2/18/2020,Liberia,0,0,0,Africa,LBR
2/18/2020,Libya,0,0,0,Africa,LBY
2/18/2020,Liechtenstein,0,0,0,Europe,LIE
2/18/2020,Lithuania,0,0,0,Europe,LTU
2/18/2020,Luxembourg,0,0,0,Europe,LUX
2/18/2020,MS Zaandam,0,0,0,Africa,MSZ
2/18/2020,Madagascar,0,0,0,Africa,MDG
2/18/2020,Malawi,0,0,0,Africa,MWI
2/18/2020,Malaysia,22,13,0,Asia,MYS
2/18/2020,Maldives,0,0,0,Asia,MDV
2/18/2020,Mali,0,0,0,Africa,MLI
2/18/2020,Malta,0,0,0,Europe,MLT
2/18/2020,Mauritania,0,0,0,Africa,MRT
2/18/2020,Mauritius,0,0,0,Africa,MUS
2/18/2020,Mexico,0,0,0,Americas,MEX
2/18/2020,Moldova,0,0,0,Europe,MDA
2/18/2020,Monaco,0,0,0,Europe,MCO
2/18/2020,Mongolia,0,0,0,Asia,MNG
2/18/2020,Montenegro,0,0,0,Europe,MNE
2/18/2020,Morocco,0,0,0,Africa,MAR
2/18/2020,Mozambique,0,0,0,Africa,MOZ
2/18/2020,Namibia,0,0,0,Africa,NAM
2/18/2020,Nepal,1,1,0,Asia,NPL
2/18/2020,Netherlands,0,0,0,Europe,NLD
2/18/2020,New Zealand,0,0,0,Oceania,NZL
2/18/2020,Nicaragua,0,0,0,Americas,NIC
2/18/2020,Niger,0,0,0,Africa,NER
2/18/2020,Nigeria,0,0,0,Africa,NGA
2/18/2020,North Macedonia,0,0,0,Europe,NMD
2/18/2020,Norway,0,0,0,Europe,NOR
2/18/2020,Oman,0,0,0,Asia,OMN
2/18/2020,Pakistan,0,0,0,Asia,PAK
2/18/2020,Panama,0,0,0,Americas,PAN
2/18/2020,Papua New Guinea,0,0,0,Oceania,PNG
2/18/2020,Paraguay,0,0,0,Americas,PRY
2/18/2020,Peru,0,0,0,Americas,PER
2/18/2020,Philippines,3,1,1,Asia,PHL
2/18/2020,Poland,0,0,0,Europe,POL
2/18/2020,Portugal,0,0,0,Europe,PRT
2/18/2020,Qatar,0,0,0,Asia,QAT
2/18/2020,Romania,0,0,0,Europe,ROU
2/18/2020,Russia,2,2,0,Europe,RUS
2/18/2020,Rwanda,0,0,0,Africa,RWA
2/18/2020,Saint Kitts and Nevis,0,0,0,Americas,KNA
2/18/2020,Saint Lucia,0,0,0,Americas,LCA
2/18/2020,Saint Vincent and the Grenadines,0,0,0,Americas,VCT
2/18/2020,San Marino,0,0,0,Europe,SMR
2/18/2020,Sao Tome and Principe,0,0,0,Africa,STP
2/18/2020,Saudi Arabia,0,0,0,Asia,SAU
2/18/2020,Senegal,0,0,0,Africa,SEN
2/18/2020,Serbia,0,0,0,Europe,SRB
2/18/2020,Seychelles,0,0,0,Africa,SYC
2/18/2020,Sierra Leone,0,0,0,Africa,SLE
2/18/2020,Singapore,81,29,0,Asia,SGP
2/18/2020,Slovakia,0,0,0,Europe,SVK
2/18/2020,Slovenia,0,0,0,Europe,SVN
2/18/2020,Somalia,0,0,0,Africa,SOM
2/18/2020,South Africa,0,0,0,Africa,ZAF
2/18/2020,South Sudan,0,0,0,Africa,SSD
2/18/2020,Spain,2,2,0,Europe,ESP
2/18/2020,Sri Lanka,1,1,0,Asia,LKA
2/18/2020,Sudan,0,0,0,Africa,SDN
2/18/2020,Suriname,0,0,0,Americas,SUR
2/18/2020,Sweden,1,0,0,Europe,SWE
2/18/2020,Switzerland,0,0,0,Europe,CHE
2/18/2020,Syria,0,0,0,Asia,SYR
2/18/2020,Taiwan*,22,2,1,Asia,TWN
2/18/2020,Tajikistan,0,0,0,Asia,TJK
2/18/2020,Tanzania,0,0,0,Africa,TZA
2/18/2020,Thailand,35,15,0,Asia,THA
2/18/2020,Timor-Leste,0,0,0,Asia,TLS
2/18/2020,Togo,0,0,0,Africa,TGO
2/18/2020,Trinidad and Tobago,0,0,0,Americas,TTO
2/18/2020,Tunisia,0,0,0,Africa,TUN
2/18/2020,Turkey,0,0,0,Europe,TUR
2/18/2020,US,13,3,0,Americas,USA
2/18/2020,Uganda,0,0,0,Africa,UGA
2/18/2020,Ukraine,0,0,0,Europe,UKR
2/18/2020,United Arab Emirates,9,4,0,Asia,ARE
2/18/2020,United Kingdom,9,8,0,Europe,GBR
2/18/2020,Uruguay,0,0,0,Americas,URY
2/18/2020,Uzbekistan,0,0,0,Asia,UZB
2/18/2020,Venezuela,0,0,0,Americas,VEN
2/18/2020,Vietnam,16,7,0,Asia,VNM
2/18/2020,West Bank and Gaza,0,0,0,Asia,WBG
2/18/2020,Western Sahara,0,0,0,Asia,ESH
2/18/2020,Yemen,0,0,0,Asia,YEM
2/18/2020,Zambia,0,0,0,Africa,ZMB
2/18/2020,Zimbabwe,0,0,0,Africa,ZWE
2/19/2020,Afghanistan,0,0,0,Asia,AFG
2/19/2020,Albania,0,0,0,Europe,ALB
2/19/2020,Algeria,0,0,0,Europe,DZA
2/19/2020,Andorra,0,0,0,Africa,AND
2/19/2020,Angola,0,0,0,Africa,AGO
2/19/2020,Antigua and Barbuda,0,0,0,Americas,ATG
2/19/2020,Argentina,0,0,0,Americas,ARG
2/19/2020,Armenia,0,0,0,Europe,ARM
2/19/2020,Australia,15,10,0,Oceania,AUS
2/19/2020,Austria,0,0,0,Europe,AUT
2/19/2020,Azerbaijan,0,0,0,Europe,AZE
2/19/2020,Bahamas,0,0,0,Americas,BHS
2/19/2020,Bahrain,0,0,0,Asia,BHR
2/19/2020,Bangladesh,0,0,0,Asia,BGD
2/19/2020,Barbados,0,0,0,Americas,BRB
2/19/2020,Belarus,0,0,0,Europe,BLR
2/19/2020,Belgium,1,1,0,Europe,BEL
2/19/2020,Belize,0,0,0,Americas,BLZ
2/19/2020,Benin,0,0,0,Africa,BEN
2/19/2020,Bhutan,0,0,0,Asia,BTN
2/19/2020,Bolivia,0,0,0,Americas,BOL
2/19/2020,Bosnia and Herzegovina,0,0,0,Europe,BIH
2/19/2020,Botswana,0,0,0,Africa,BWA
2/19/2020,Brazil,0,0,0,Americas,BRA
2/19/2020,Brunei,0,0,0,Asia,BRN
2/19/2020,Bulgaria,0,0,0,Europe,BGR
2/19/2020,Burkina Faso,0,0,0,Africa,BFA
2/19/2020,Burma,0,0,0,Africa,BUR
2/19/2020,Burundi,0,0,0,Africa,BDI
2/19/2020,Cabo Verde,0,0,0,Africa,CPV
2/19/2020,Cambodia,1,1,0,Asia,KHM
2/19/2020,Cameroon,0,0,0,Africa,CMR
2/19/2020,Canada,8,1,0,Americas,CAN
2/19/2020,Central African Republic,0,0,0,Africa,CAF
2/19/2020,Chad,0,0,0,Africa,TCD
2/19/2020,Chile,0,0,0,Americas,CHL
2/19/2020,China,74619,15962,2116,Asia,CHN
2/19/2020,Colombia,0,0,0,Americas,COL
2/19/2020,Comoros,0,0,0,Africa,COM
2/19/2020,Congo (Brazzaville),0,0,0,Africa,COD
2/19/2020,Congo (Kinshasa),0,0,0,Africa,COG
2/19/2020,Costa Rica,0,0,0,Americas,CRI
2/19/2020,Cote d'Ivoire,0,0,0,Africa,CIV
2/19/2020,Croatia,0,0,0,Europe,HRV
2/19/2020,Cuba,0,0,0,Americas,CUB
2/19/2020,Cyprus,0,0,0,Europe,CYP
2/19/2020,Czechia,0,0,0,Europe,CZE
2/19/2020,Denmark,0,0,0,Europe,DNK
2/19/2020,Diamond Princess,621,1,0,Europe,DIM
2/19/2020,Djibouti,0,0,0,Africa,DJI
2/19/2020,Dominica,0,0,0,Americas,DMA
2/19/2020,Dominican Republic,0,0,0,Americas,DOM
2/19/2020,Ecuador,0,0,0,Americas,ECU
2/19/2020,Egypt,1,0,0,Africa,EGY
2/19/2020,El Salvador,0,0,0,Americas,SLV
2/19/2020,Equatorial Guinea,0,0,0,Africa,GNQ
2/19/2020,Eritrea,0,0,0,Africa,ERI
2/19/2020,Estonia,0,0,0,Europe,EST
2/19/2020,Eswatini,0,0,0,Africa,SWZ
2/19/2020,Ethiopia,0,0,0,Africa,ETH
2/19/2020,Fiji,0,0,0,Oceania,FJI
2/19/2020,Finland,1,1,0,Europe,FIN
2/19/2020,France,12,4,1,Europe,FRA
2/19/2020,Gabon,0,0,0,Africa,GAB
2/19/2020,Gambia,0,0,0,Africa,GMB
2/19/2020,Georgia,0,0,0,Europe,GEO
2/19/2020,Germany,16,12,0,Europe,DEU
2/19/2020,Ghana,0,0,0,Africa,GHA
2/19/2020,Greece,0,0,0,Europe,GRC
2/19/2020,Grenada,0,0,0,Europe,GRD
2/19/2020,Guatemala,0,0,0,Americas,GTM
2/19/2020,Guinea,0,0,0,Africa,GIN
2/19/2020,Guinea-Bissau,0,0,0,Africa,GMB
2/19/2020,Guyana,0,0,0,Africa,GUY
2/19/2020,Haiti,0,0,0,Americas,HTI
2/19/2020,Holy See,0,0,0,Europe,VAT
2/19/2020,Honduras,0,0,0,Americas,HND
2/19/2020,Hungary,0,0,0,Europe,HUN
2/19/2020,Iceland,0,0,0,Europe,ISL
2/19/2020,India,3,3,0,Asia,IND
2/19/2020,Indonesia,0,0,0,Asia,IDN
2/19/2020,Iran,2,0,2,Asia,IRN
2/19/2020,Iraq,0,0,0,Asia,IRQ
2/19/2020,Ireland,0,0,0,Europe,IRL
2/19/2020,Israel,0,0,0,Asia,ISR
2/19/2020,Italy,3,0,0,Europe,ITA
2/19/2020,Jamaica,0,0,0,Americas,JAM
2/19/2020,Japan,84,18,1,Asia,JPN
2/19/2020,Jordan,0,0,0,Asia,JOR
2/19/2020,Kazakhstan,0,0,0,Asia,KAZ
2/19/2020,Kenya,0,0,0,Africa,KEN
2/19/2020,"Korea, South",31,12,0,Asia,KOR
2/19/2020,Kosovo,0,0,0,Europe,KOS
2/19/2020,Kuwait,0,0,0,Asia,KWT
2/19/2020,Kyrgyzstan,0,0,0,Asia,KGZ
2/19/2020,Laos,0,0,0,Asia,LAO
2/19/2020,Latvia,0,0,0,Europe,LVA
2/19/2020,Lebanon,0,0,0,Asia,LBN
2/19/2020,Liberia,0,0,0,Africa,LBR
2/19/2020,Libya,0,0,0,Africa,LBY
2/19/2020,Liechtenstein,0,0,0,Europe,LIE
2/19/2020,Lithuania,0,0,0,Europe,LTU
2/19/2020,Luxembourg,0,0,0,Europe,LUX
2/19/2020,MS Zaandam,0,0,0,Africa,MSZ
2/19/2020,Madagascar,0,0,0,Africa,MDG
2/19/2020,Malawi,0,0,0,Africa,MWI
2/19/2020,Malaysia,22,15,0,Asia,MYS
2/19/2020,Maldives,0,0,0,Asia,MDV
2/19/2020,Mali,0,0,0,Africa,MLI
2/19/2020,Malta,0,0,0,Europe,MLT
2/19/2020,Mauritania,0,0,0,Africa,MRT
2/19/2020,Mauritius,0,0,0,Africa,MUS
2/19/2020,Mexico,0,0,0,Americas,MEX
2/19/2020,Moldova,0,0,0,Europe,MDA
2/19/2020,Monaco,0,0,0,Europe,MCO
2/19/2020,Mongolia,0,0,0,Asia,MNG
2/19/2020,Montenegro,0,0,0,Europe,MNE
2/19/2020,Morocco,0,0,0,Africa,MAR
2/19/2020,Mozambique,0,0,0,Africa,MOZ
2/19/2020,Namibia,0,0,0,Africa,NAM
2/19/2020,Nepal,1,1,0,Asia,NPL
2/19/2020,Netherlands,0,0,0,Europe,NLD
2/19/2020,New Zealand,0,0,0,Oceania,NZL
2/19/2020,Nicaragua,0,0,0,Americas,NIC
2/19/2020,Niger,0,0,0,Africa,NER
2/19/2020,Nigeria,0,0,0,Africa,NGA
2/19/2020,North Macedonia,0,0,0,Europe,NMD
2/19/2020,Norway,0,0,0,Europe,NOR
2/19/2020,Oman,0,0,0,Asia,OMN
2/19/2020,Pakistan,0,0,0,Asia,PAK
